# step atoms n_gas iacc dacc tacc
504 0 0 0 0
673 169 0.81785713993622499718 0.28169013952258098454 0.84220907131714195515
744 240 0.77406679612167594851 0.32765957377093701819 0.81390793260146099275
791 287 0.7307189532931780418 0.37362637311315100019 0.76111479710609497573
817 313 0.69758064445808398713 0.39072164908173001585 0.73797840984397500286
854 350 0.66317485845030199609 0.3948247075168410114 0.72276454481735097346
867 363 0.64436860024275199876 0.39794520520688697607 0.69756097538290695592
861 357 0.61606615439098300069 0.40187463362514702636 0.68777777758672797859
875 371 0.5966084272370969499 0.40265035657357300947 0.67790811322631805425
869 365 0.58842443702874402955 0.41335740053548897244 0.67006728876273802253
891 387 0.57590759052148998709 0.41116544400522997416 0.65970324079271702722
889 385 0.56379375214008498052 0.40859030822004799299 0.65225129014909200009
903 399 0.55601516699206698924 0.40847913848974498618 0.64256569273011798771
901 397 0.54458901918610302939 0.40634627220999802732 0.6395577766712770007
909 405 0.53810082047535101601 0.40561224478299001683 0.63526912172304994542
913 409 0.53439298423283299044 0.40767195756410801177 0.63056399410506303038
919 415 0.52737973374427304929 0.41006477319131401371 0.62676405042996197192
927 423 0.52330610270944100115 0.41091079362891297366 0.62413913848206603596
945 441 0.52221214856704201157 0.41244188611635101971 0.61933634653077496157
937 433 0.5163020161912690309 0.41357636697809002646 0.61745948765107605549
940 436 0.51124620050430702456 0.41524074802721000488 0.61410499047573396947
959 455 0.50719631538913900748 0.41596958166996800266 0.60974451509072602473
973 469 0.50429223735081396551 0.416122004281750002 0.60860488330683404357
952 448 0.49991244957101899082 0.41672437665915401661 0.60566316332791902965
943 439 0.49579973109949598831 0.41692946051171297928 0.60076519998330202288
949 445 0.49370967733972398461 0.41742460500759098752 0.59834038134538103382
970 466 0.49195046432013200821 0.41627014575345000491 0.59562380033814799063
958 454 0.48946345830377202546 0.41607669610382297387 0.59376154922065504937
952 448 0.48838551428532900323 0.41760272992782598855 0.5911228269741289898
970 466 0.48774373252259800582 0.41841234834365897965 0.58960450421658805453
982 478 0.48511383531118001944 0.41628898954728199566 0.58766169150330604953
983 479 0.48247556996971002752 0.41434262942882099656 0.58588522898958494967
999 495 0.4791981845084219982 0.41288872231636197796 0.58358757234396396729
986 482 0.47756997916176902041 0.4128993369001929814 0.58151779226691402425
987 483 0.47634854766136902615 0.41349865476505998085 0.57863187584751796244
966 462 0.47385395064802399157 0.41448189758092401913 0.57622665216335000604
981 477 0.47249552767525798691 0.41384258743637897249 0.57448463629635604377
980 476 0.47056262917939201129 0.41416424492367198695 0.57316414683730199098
998 494 0.46925600587689098031 0.4128680707939990091 0.57018097640097997747
1002 498 0.46882741531081500996 0.41332788221450000865 0.56795370746784301641
1012 508 0.46571629349807097675 0.41268731264608499165 0.5655299814985510487
997 493 0.46375674345622802663 0.41260717065348700983 0.5635071320498750147
1004 500 0.46279648044540999674 0.41300209400218901301 0.5620781442835780517
1007 503 0.4607266273969620185 0.41251513172432102694 0.56087037206268597345
998 494 0.45960010951706398163 0.4125772446008200145 0.55904368731302300777
1003 499 0.4574487064712359774 0.4124198146460780201 0.55725427632024904234
1000 496 0.45661265024772501597 0.41350762523629597256 0.55560376619275397836
1004 500 0.45581712722144201999 0.41299343504024299545 0.5544655369875369777
1016 512 0.45484921890779000941 0.41156349070485898078 0.552759638957169952
1029 525 0.45274850931530302711 0.41060469679972100288 0.55074176717677103543
1019 515 0.45144504039296701192 0.41067564315054300161 0.54889741129159097532
1014 510 0.4498587570268470226 0.40996860279356600598 0.5477347546422739466
998 494 0.44937148141826399605 0.40994695976555101113 0.54741776819292098377
1010 506 0.44855500072260900968 0.40968497390574298844 0.54597852700900395551
1007 503 0.44634779381191297398 0.40944180519526102158 0.54457715488131597237
986 482 0.44531990950278499408 0.40914052831605102201 0.54333623691407795242
1009 505 0.44391254641012301008 0.40876539670518702296 0.54258202565825297548
999 495 0.44226319845458400559 0.4090493279565790008 0.54171632894406096526
1017 513 0.4417325541119470067 0.40851299057431500472 0.54052375528618401557
1010 506 0.44118045211579898224 0.40792509157226697347 0.53896500269469005406
1017 513 0.44066102482570401744 0.40672089609236400376 0.53795632603640797242
1007 503 0.44028824104551000929 0.40736373162949701676 0.53654294245228095761
1017 513 0.43950028975210897464 0.40643915000602498511 0.53631104358177494884
1007 503 0.43779707203005302496 0.40656341244086802167 0.53567229159005702588
1025 521 0.43725074772948302471 0.40561973147639002191 0.5354604377200280485
1008 504 0.43682465616178600687 0.40573217132651701045 0.53498056633552404371
1015 511 0.43653625201447998627 0.40541520606760500511 0.53391864384561404933
985 481 0.43608394941354100549 0.40638753417352302399 0.53324953610662495507
979 475 0.43637539689307397461 0.40691271233702902554 0.53227803323510602951
969 465 0.43571180351930299812 0.40759990757636899161 0.53172758438806100312
975 471 0.43582277033026001201 0.40714001475714101108 0.53173807134169004396
991 487 0.43542123921236902673 0.40657245399245300899 0.5313991920525610313
1012 508 0.43499028045348597793 0.40520055322792797314 0.53045657014113400951
1013 509 0.43422495064491201111 0.40483862157146899285 0.52934558922954200177
1009 505 0.43421835286680299237 0.4053107831301669961 0.52884329063834600859
1003 499 0.43380822792626799744 0.40525756768957699183 0.52844051402579694798
970 466 0.43361991663940002706 0.40585095245939700748 0.52745630452304204105
988 484 0.43354315141062599315 0.40560090935178300109 0.52663769095264201248
