# step atoms n_gas iacc dacc tacc
926 422 0.45158031531106501699 0.45136174318416200091 0.63307870974300795019
895 391 0.45155641059574902485 0.4513708730651649903 0.63307084220320297696
909 405 0.45156648058897502773 0.45135575877653699717 0.63306289411234195619
893 389 0.4515495026576220039 0.45134999081023202683 0.63304914363320496928
909 405 0.4515639438284880236 0.45134257402895000544 0.63304011788233405245
929 425 0.45156988087626198647 0.45132171041423602142 0.63302327996211205097
933 429 0.45157380740441899203 0.45132079447124101579 0.63301723112298702301
918 414 0.45156991276773400523 0.45132939638965302587 0.63301651807504399905
931 427 0.45155605411819099704 0.45135320943529799731 0.6329977933815560398
939 435 0.45155402370542901958 0.45136801621233302306 0.63299832455689097888
918 414 0.45155404695343798194 0.45139151210219202737 0.63299818969775500932
919 415 0.45156182112393300487 0.45137834509298402352 0.63300663750258301388
918 414 0.45154706415670797792 0.45137171404065801195 0.63299621730113897478
908 404 0.45153554907753901126 0.45137761307052798321 0.63298668974565597267
896 392 0.45151589327480101677 0.45138571749017597501 0.63298947246051395776
913 409 0.45152874783056401453 0.45139960361194197969 0.63299753842284600669
901 397 0.45152329934034901582 0.45140969134906300253 0.63300342369016304733
930 426 0.45153122375591298043 0.4514081719903370038 0.6330113758312200245
918 414 0.45151027079278099885 0.451425675181126973 0.63302895912234002918
924 420 0.45151818940257198998 0.45142267222481402555 0.63303316327088199333
907 403 0.45149612866428801006 0.45140825952355001505 0.63302256226487096935
925 421 0.45150154457646302086 0.451407359913966022 0.63302530939252099618
914 410 0.45148768972329400562 0.45140954438593300369 0.63302627100507602442
919 415 0.45150250615579901048 0.45142793714150697415 0.63303368558745898298
897 393 0.451490700239754017 0.45144743870723397228 0.63304276686033400523
910 406 0.45148401103837798587 0.45142159068510900877 0.63303960568598105496
944 440 0.45149575387094198486 0.45142099586055400851 0.63302741392699002354
937 433 0.45148427185622702629 0.45141846554224102084 0.63301019765781396664
932 428 0.45147055801951302412 0.45140481401751397783 0.63299478082421400948
941 437 0.45147484679563598675 0.45140132507253200034 0.63297183407220902751
962 458 0.45148035795708901796 0.45140079322335602274 0.63295119761731399866
981 477 0.45146549056925699972 0.45136731748346697879 0.63293311819117104022
970 466 0.45141897798169799971 0.45135171010060998187 0.63290358983548899996
988 484 0.45140319278728402441 0.45134243294872200547 0.63288829343038899289
984 480 0.45138004313154800329 0.45134768122964802339 0.63288775247470097085
981 477 0.45135437512732001775 0.45135094182308299615 0.6328873915399729766
970 466 0.45132170455870501691 0.45134483123073898536 0.63287860173336696334
985 481 0.45132289127721297861 0.45134014895029100911 0.63285488254795696506
974 470 0.45130609553147799096 0.45132785218163301577 0.6328376189938069718
976 472 0.45127597615526698904 0.4513165691656609857 0.63282239461001599246
977 473 0.45123629289762401395 0.45129086532331297299 0.63280888714470096001
943 439 0.45120108908314299212 0.4512856690684329819 0.63278549097073399921
958 454 0.45118777871638299226 0.45127781319535698046 0.63277933335750102817
932 428 0.45118190999852197942 0.45129008808214299275 0.63277262057687599928
904 400 0.45115751062917097691 0.45130467607157798149 0.63277632959552998493
903 399 0.45115485547755701523 0.45130636848670802053 0.63277602439277602642
897 393 0.45116946035938698678 0.45131192677781001299 0.63277413432044704589
893 389 0.45116643795263500216 0.45131158511800800737 0.63277046111056600708
886 382 0.45115598010141599872 0.45128866262611200266 0.63277887726523396328
916 412 0.45115784162016198122 0.45127029848215399754 0.63277406976457195587
909 405 0.45113860835467500809 0.45125985017927100484 0.63277003299710599116
922 418 0.45113258777367198915 0.45123691871337401338 0.63276755499933901028
