# pair
86.796	0.296	86.760	10.884	-6.126	-8.550	-6.0637	1.455       1.331      1.436      5.812      9.023      10.885      -6.0792	1546.5976597611647776  -371275.82189366058446
86.807	0.292	86.753	11.530	-2.403	-5.287	-6.0156	1.461       1.340      1.448      6.744      9.370      11.439      -6.0791	1547.2485475067624066  -371276.03804829838919
86.819	0.292	86.749	11.376	1.547	-2.068	-5.9849	1.468       1.349      1.459      7.437      9.606      11.524      -6.0680	1548.2486238070275704  -371276.03448806994129
86.830	0.295	86.748	10.651	5.584	0.942	-5.9738	1.476       1.359      1.471      7.861      9.786      11.172      -6.0551	1548.7624256322899328  -371275.56534983735764
86.840	0.303	86.751	9.280	9.385	3.657	-5.9766	1.484       1.369      1.482      7.995      9.961      10.430      -6.0476	1548.6186764828703417  -371275.02789801824838
86.849	0.314	86.756	7.569	12.541	5.949	-5.9882	1.492       1.379      1.492      7.826      10.177      9.361      -6.0499	1547.9924526430295373  -371274.66158437856939
86.855	0.328	86.763	5.955	14.453	7.461	-5.9939	1.500       1.389      1.500      7.356      10.463      8.032      -6.0610	1547.1480657545309896  -371273.82692394393962
86.861	0.343	86.771	4.662	15.112	8.182	-5.9809	1.507       1.400      1.508      6.610      10.828      6.506      -6.0736	1546.6906046038413933  -371272.92544651118806
86.865	0.358	86.779	3.439	15.084	8.338	-5.9637	1.513       1.411      1.513      5.625      11.265      4.839      -6.0765	1546.9782006340487897  -371272.95135951676639
86.867	0.373	86.787	1.741	14.588	7.757	-5.9403	1.518       1.422      1.517      4.448      11.769      3.094      -6.0528	1547.7744288864691953  -371271.91172779415501
86.868	0.387	86.795	-0.453	13.671	6.462	-5.9173	1.522       1.434      1.519      3.135      12.319      1.346      -6.0269	1549.4204318732238335  -371271.56410616851645
86.867	0.400	86.800	-2.813	12.457	4.708	-5.9010	1.524       1.447      1.520      1.743      12.850      -0.332      -6.0164	1552.0395440245547434  -371271.80337772297207
86.863	0.412	86.804	-5.144	11.076	2.853	-5.8950	1.525       1.460      1.519      0.323      13.275      -1.880      -6.0299	1554.5694383635845952  -371272.15452830214053
86.856	0.423	86.806	-7.241	9.650	1.214	-5.8981	1.525       1.474      1.516      -1.082      13.516      -3.252      -6.0640	1555.8790709304482789  -371271.42798096814658
86.848	0.432	86.806	-8.783	8.187	0.111	-5.9050	1.523       1.487      1.512      -2.437      13.522      -4.411      -6.1023	1555.6901847444498799  -371270.92516371380771
86.839	0.439	86.806	-9.471	6.727	-0.194	-5.9088	1.520       1.501      1.507      -3.713      13.281      -5.322      -6.1229	1554.0327885375711503  -371270.92416197329294
86.829	0.445	86.806	-9.537	5.250	0.044	-5.9086	1.516       1.514      1.502      -4.891      12.807      -5.952      -6.1249	1551.073057735106886  -371269.75821935897693
86.820	0.449	86.806	-9.259	3.565	0.381	-5.9098	1.510       1.526      1.495      -5.971      12.115      -6.283      -6.1254	1547.7724209359516863  -371268.6903034724528
86.811	0.452	86.807	-8.511	1.663	0.555	-5.9133	1.504       1.538      1.489      -6.965      11.217      -6.313      -6.1237	1545.4236731592818614  -371268.41156024759402
86.803	0.453	86.807	-7.347	-0.296	0.470	-5.9219	1.496       1.549      1.483      -7.892      10.131      -6.057      -6.1192	1544.5256489276882803  -371267.53800262743607
86.796	0.452	86.808	-5.972	-2.153	0.184	-5.9378	1.488       1.558      1.477      -8.767      8.870      -5.544      -6.1140	1545.4243416957551744  -371266.92134052980691
86.791	0.448	86.808	-4.627	-3.779	-0.182	-5.9608	1.479       1.566      1.472      -9.587      7.442      -4.814      -6.1095	1547.9493220397330333  -371267.54926311160671
86.787	0.444	86.807	-3.557	-5.117	-0.420	-5.9888	1.469       1.573      1.467      -10.336      5.850      -3.924      -6.1051	1551.0994115007717937  -371267.22929996281164
86.784	0.438	86.807	-2.979	-6.114	-0.345	-6.0182	1.458       1.578      1.464      -10.987      4.107      -2.940      -6.1016	1553.9394460475421056  -371267.40247933799401
86.781	0.432	86.807	-2.803	-6.837	0.032	-6.0458	1.447       1.581      1.461      -11.504      2.241      -1.928      -6.1011	1555.8263668018375938  -371267.34020668489393
86.778	0.425	86.807	-2.771	-7.388	0.550	-6.0711	1.435       1.583      1.460      -11.849      0.283      -0.944      -6.1031	1556.2252286516950335  -371266.60802928067278
86.775	0.417	86.808	-2.809	-7.739	1.114	-6.0923	1.423       1.582      1.460      -11.987      -1.727      -0.037      -6.1070	1555.1226079262637541  -371265.94271570199635
86.772	0.409	86.809	-2.918	-7.874	1.715	-6.1081	1.411       1.579      1.460      -11.897      -3.745      0.757      -6.1119	1553.4435627145483068  -371265.2237483371282
86.769	0.401	86.811	-3.092	-7.783	2.340	-6.1178	1.399       1.574      1.461      -11.571      -5.722      1.411      -6.1170	1552.2010335022359868  -371264.73684118961683
86.766	0.394	86.814	-3.027	-7.148	2.975	-6.1170	1.388       1.568      1.463      -11.013      -7.606      1.902      -6.1205	1551.5897834102886463  -371264.10872651159298
86.763	0.387	86.817	-2.451	-5.699	3.594	-6.1028	1.377       1.559      1.465      -10.232      -9.346      2.217      -6.1218	1551.328240560849963  -371264.43609261943493
86.761	0.382	86.821	-1.492	-3.616	4.166	-6.0862	1.367       1.549      1.467      -9.242      -10.890      2.358      -6.1217	1551.0905932407904402  -371264.59795680025127
86.760	0.380	86.826	-0.321	-1.147	4.666	-6.0764	1.359       1.537      1.470      -8.059      -12.183      2.331      -6.1171	1550.3966896867925698  -371264.12345684907632
86.761	0.380	86.830	0.937	1.510	5.077	-6.0785	1.351       1.525      1.472      -6.714      -13.169      2.150      -6.0992	1549.3534540509785984  -371263.0203775492846
86.762	0.383	86.836	2.185	4.177	5.387	-6.0933	1.345       1.511      1.474      -5.232      -13.798      1.836      -6.0732	1548.6872933184374688  -371262.40169465378858
86.765	0.388	86.841	3.295	6.646	5.587	-6.1178	1.341       1.497      1.476      -3.613      -14.026      1.418      -6.0418	1548.8012361630835585  -371262.5632436327287
86.769	0.396	86.847	3.900	8.626	5.481	-6.1433	1.338       1.483      1.477      -1.835      -13.818      0.928      -6.0080	1549.565744791822226  -371262.2473643955891
86.773	0.405	86.852	3.603	9.443	4.575	-6.1541	1.337       1.469      1.477      0.144      -13.155      0.422      -5.9692	1550.6605387531969882  -371262.36404444259824
86.776	0.415	86.856	2.584	8.887	2.737	-6.1466	1.338       1.457      1.478      2.360      -12.051      -0.029      -5.9386	1551.2800608872294106  -371262.34873321530176
86.778	0.423	86.858	1.417	7.539	0.382	-6.1383	1.342       1.445      1.477      4.793      -10.568      -0.360      -5.9331	1550.7408107506682882  -371261.87190027267206
86.779	0.430	86.857	0.525	5.822	-1.997	-6.1345	1.348       1.436      1.477      7.348      -8.793      -0.538      -5.9480	1549.3565543030952085  -371260.64235181198455
86.779	0.435	86.854	-0.023	3.986	-4.109	-6.1339	1.357       1.428      1.476      9.873      -6.812      -0.569      -5.9658	1547.688699041703785  -371260.78686296817614
86.779	0.438	86.849	-0.386	2.267	-5.899	-6.1363	1.368       1.422      1.476      12.225      -4.719      -0.493      -5.9925	1546.2590058969688016  -371259.63725954690017
86.778	0.439	86.842	-0.568	0.882	-7.178	-6.1371	1.381       1.418      1.475      14.303      -2.614      -0.351      -6.0241	1546.2671115981763705  -371258.62911253195489
86.778	0.440	86.834	-0.421	-0.006	-7.652	-6.1293	1.396       1.417      1.475      16.054      -0.590      -0.175      -6.0481	1548.2515757934452267  -371258.76782273873687
86.777	0.439	86.827	0.098	-0.604	-7.478	-6.1124	1.413       1.417      1.475      17.458      1.278      0.018      -6.0644	1551.3592095249564409  -371259.04823017166927
86.778	0.438	86.819	0.958	-1.199	-7.010	-6.0913	1.431       1.419      1.475      18.499      2.930      0.219      -6.0798	1554.1173680842939575  -371259.52508972189389
86.779	0.437	86.813	2.101	-1.814	-6.361	-6.0678	1.450       1.423      1.475      19.171      4.323      0.429      -6.0932	1555.6352714915462911  -371258.63123083696701
86.782	0.435	86.807	3.403	-2.430	-5.615	-6.0444	1.470       1.428      1.476      19.476      5.420      0.651      -6.1033	1556.1438044100541447  -371258.01075193367433
86.786	0.432	86.801	4.706	-2.970	-4.921	-6.0217	1.489       1.434      1.477      19.424      6.200      0.883      -6.1096	1555.9837567596405279  -371257.99852029856993
86.791	0.429	86.797	5.839	-3.400	-4.381	-6.0003	1.508       1.440      1.478      19.019      6.654      1.124      -6.1124	1555.356677732080243  -371257.74899683322292
86.798	0.425	86.793	6.684	-3.793	-4.045	-5.9797	1.527       1.447      1.479      18.264      6.784      1.371      -6.1125	1554.2194531995776288  -371256.97334703395609
86.805	0.421	86.789	6.959	-4.207	-3.557	-5.9575	1.545       1.454      1.480      17.169      6.594      1.613      -6.1091	1552.5234784596204918  -371256.57478394411737
86.812	0.417	86.785	6.523	-4.676	-2.429	-5.9333	1.561       1.460      1.482      15.754      6.097      1.838      -6.1003	1550.5752742449376456  -371256.0428457550006
86.818	0.412	86.784	5.629	-5.186	-0.747	-5.9134	1.576       1.466      1.484      14.046      5.320      2.029      -6.0896	1548.9173760716155357  -371255.40412572165951
86.823	0.407	86.784	4.527	-5.668	1.157	-5.9023	1.590       1.471      1.486      12.074      4.303      2.169      -6.0804	1548.3703478528093456  -371255.18967873038491
86.827	0.401	86.786	3.398	-6.080	3.044	-5.9014	1.601       1.475      1.488      9.871      3.097      2.231      -6.0749	1549.02616432336049  -371255.26426458533388
86.830	0.394	86.790	2.387	-6.419	4.752	-5.9104	1.609       1.477      1.491      7.486      1.756      2.178      -6.0707	1550.0071152833820634  -371256.03712412284222
86.832	0.388	86.796	1.665	-6.681	6.101	-5.9268	1.616       1.478      1.493      4.983      0.336      1.965      -6.0648	1550.3701262745732947  -371255.52604390337365
86.833	0.381	86.802	1.427	-6.886	6.849	-5.9464	1.619       1.478      1.495      2.439      -1.110      1.570      -6.0650	1550.1609868950881719  -371254.58852680324344
86.835	0.374	86.809	1.658	-7.179	6.823	-5.9635	1.620       1.476      1.496      -0.061      -2.530      1.007      -6.0698	1550.2976137965301859  -371254.48343647422735
86.836	0.367	86.816	2.051	-7.639	6.219	-5.9817	1.619       1.473      1.497      -2.441      -3.881      0.300      -6.0792	1551.1847792332405334  -371254.40107088629156
86.839	0.359	86.822	2.415	-8.172	5.330	-6.0027	1.616       1.468      1.497      -4.647      -5.123      -0.518      -6.0938	1552.3571430026995586  -371253.78803514235187
86.841	0.350	86.827	2.742	-8.677	4.286	-6.0261	1.610       1.462      1.496      -6.652      -6.220      -1.421      -6.1076	1553.6426915459092015  -371253.36849750712281
86.844	0.341	86.830	3.023	-9.055	3.213	-6.0509	1.602       1.456      1.494      -8.440      -7.144      -2.381      -6.1217	1555.1513278475176776  -371253.7303705776576
86.847	0.332	86.833	3.008	-8.989	2.239	-6.0734	1.593       1.448      1.491      -9.999      -7.874      -3.358      -6.1375	1556.4277033899672915  -371253.94882675411645
86.850	0.323	86.835	2.419	-8.147	1.485	-6.0882	1.582       1.440      1.487      -11.316      -8.397      -4.304      -6.1495	1557.0468995668256866  -371253.34959739126498
86.852	0.316	86.836	1.321	-6.557	1.040	-6.0988	1.570       1.431      1.482      -12.374      -8.706      -5.170      -6.1547	1557.2572568866053189  -371252.97142782964511
86.853	0.310	86.837	-0.072	-4.493	0.882	-6.1106	1.558       1.423      1.477      -13.157      -8.798      -5.910      -6.1542	1557.1482855184863183  -371253.32096379710129
86.852	0.307	86.838	-1.545	-2.278	0.918	-6.1272	1.544       1.414      1.470      -13.660      -8.672      -6.480      -6.1493	1556.3142340709675864  -371252.91131191386376
86.850	0.306	86.839	-2.869	-0.240	1.035	-6.1477	1.530       1.405      1.464      -13.884      -8.324      -6.839      -6.1395	1554.7292576408890454  -371252.9290475632879
86.846	0.306	86.840	-3.804	1.268	1.086	-6.1663	1.516       1.397      1.457      -13.833      -7.749      -6.959      -6.1231	1552.8285886511055196  -371251.95018244005041
86.842	0.308	86.841	-4.210	2.078	1.035	-6.1757	1.503       1.390      1.450      -13.520      -6.948      -6.825      -6.1015	1551.1405021024954749  -371252.51708156627137
86.838	0.311	86.842	-4.330	2.488	0.955	-6.1778	1.489       1.383      1.443      -12.967      -5.924      -6.432      -6.0776	1549.6558551003547564  -371252.53427105746232
86.833	0.313	86.843	-4.423	2.777	0.884	-6.1754	1.477       1.378      1.437      -12.206      -4.680      -5.784      -6.0539	1548.1563435267667046  -371252.3043251055642
86.829	0.316	86.844	-4.481	2.941	0.813	-6.1686	1.465       1.374      1.432      -11.276      -3.225      -4.897      -6.0319	1546.9266763150142197  -371252.06505815696437
86.824	0.319	86.844	-4.497	2.976	0.740	-6.1580	1.454       1.371      1.427      -10.216      -1.576      -3.797      -6.0125	1546.4420133286128021  -371251.9233516670065
86.820	0.322	86.845	-4.467	2.886	0.662	-6.1442	1.444       1.371      1.424      -9.065      0.237      -2.528      -5.9963	1546.507876694153083  -371252.04124119871994
86.816	0.325	86.846	-4.388	2.679	0.584	-6.1279	1.436       1.372      1.422      -7.863      2.175      -1.141      -5.9828	1546.6443343768542036  -371252.35246418439783
86.811	0.327	86.846	-4.257	2.369	0.513	-6.1104	1.429       1.375      1.422      -6.648      4.194      0.306      -5.9743	1546.752976911500582  -371252.20211563864723
86.807	0.330	86.847	-4.073	1.972	0.459	-6.0928	1.423       1.380      1.423      -5.450      6.238      1.757      -5.9733	1546.6772529610950642  -371252.30452033964684
86.803	0.331	86.847	-3.836	1.512	0.431	-6.0759	1.418       1.388      1.425      -4.291      8.242      3.157      -5.9800	1546.3365257140098947  -371252.43540474056499
86.799	0.333	86.848	-3.521	1.011	0.406	-6.0601	1.414       1.397      1.429      -3.188      10.134      4.427      -5.9715	1545.8682189322357772  -371252.38935680506984
86.796	0.333	86.848	-3.084	0.495	0.334	-6.0454	1.411       1.408      1.434      -2.174      11.839      5.455      -5.9233	1545.5686588455284891  -371251.53704626305262
86.793	0.334	86.848	-2.523	0.185	-0.018	-6.0303	1.410       1.420      1.440      -1.265      13.284      6.158      -5.8553	1545.9263353965866372  -371251.79179977584863
86.791	0.334	86.848	-1.778	0.371	-0.797	-6.0133	1.409       1.434      1.446      -0.434      14.394      6.517      -5.8000	1547.1949031373801517  -371250.93761338572949
86.790	0.334	86.847	-0.773	1.084	-1.822	-5.9956	1.409       1.449      1.453      0.387      15.111      6.579      -5.7843	1549.4475990467897191  -371251.32104650046676
86.789	0.336	86.844	0.404	2.166	-2.831	-5.9793	1.410       1.465      1.459      1.274      15.397      6.433      -5.8203	1552.1510257042716603  -371251.72930199780967
86.790	0.339	86.841	1.614	3.390	-3.599	-5.9657	1.411       1.480      1.466      2.287      15.242      6.187      -5.9042	1554.5931596053910653  -371251.17788838641718
86.793	0.343	86.837	2.839	4.525	-4.049	-5.9557	1.414       1.495      1.472      3.443      14.664      5.930      -6.0102	1556.5865444515716263  -371250.97973317670403
86.796	0.348	86.833	4.071	5.381	-4.175	-5.9489	1.418       1.509      1.478      4.703      13.694      5.688      -6.0851	1558.0526650763320049  -371251.35469780256972
86.801	0.354	86.829	5.212	6.030	-4.150	-5.9461	1.424       1.523      1.483      5.985      12.369      5.388      -6.0959	1558.3964044226879651  -371251.70892673212802
86.807	0.360	86.825	6.155	6.569	-4.172	-5.9481	1.430       1.534      1.488      7.232      10.736      4.955      -6.0930	1557.3183819183827836  -371251.31287354015512
86.813	0.367	86.820	6.793	6.891	-4.247	-5.9533	1.438       1.544      1.493      8.408      8.857      4.373      -6.0862	1554.7982974655456019  -371251.90132396144327
86.820	0.374	86.816	7.145	7.012	-4.374	-5.9597	1.447       1.552      1.497      9.472      6.799      3.645      -6.0780	1551.3931837943157461  -371249.67155021353392
86.827	0.381	86.812	7.353	7.107	-4.549	-5.9675	1.457       1.558      1.500      10.384      4.627      2.777      -6.0710	1548.6604794757654417  -371249.02688048325945
86.835	0.388	86.807	7.452	7.308	-4.763	-5.9758	1.468       1.561      1.503      11.107      2.402      1.780      -6.0662	1547.5115268329795981  -371249.46092402155045
86.842	0.395	86.802	7.426	7.612	-5.007	-5.9839	1.479       1.562      1.504      11.610      0.180      0.666      -6.0633	1547.7403106536455653  -371249.57380497083068
86.850	0.403	86.797	7.329	8.020	-5.191	-5.9911	1.491       1.561      1.504      11.866      -1.985      -0.546      -6.0616	1548.7781963901395557  -371249.52024603280006
86.857	0.411	86.792	7.239	8.491	-5.240	-5.9966	1.503       1.558      1.503      11.859      -4.042      -1.830      -6.0601	1549.9270820407471092  -371250.57598631631117
86.864	0.420	86.787	7.028	8.858	-5.215	-6.0001	1.515       1.553      1.500      11.588      -5.939      -3.150      -6.0579	1550.3910704606814761  -371250.49304981972091
86.871	0.429	86.781	6.281	8.919	-5.025	-5.9991	1.526       1.547      1.497      11.066      -7.625      -4.453      -6.0523	1550.105007996049153  -371249.64790439070202
86.877	0.438	86.776	4.735	8.624	-4.456	-5.9900	1.537       1.538      1.491      10.308      -9.069      -5.676      -6.0459	1549.9000719122034297  -371248.76322312699631
86.880	0.446	86.772	2.492	8.150	-3.433	-5.9774	1.547       1.528      1.485      9.333      -10.257      -6.762      -6.0429	1550.2056913719216027  -371250.16539766383357
86.882	0.454	86.770	-0.219	7.647	-2.018	-5.9673	1.556       1.518      1.478      8.162      -11.187      -7.665      -6.0474	1550.5544561772826455  -371249.1434289048193
86.880	0.462	86.768	-3.175	7.104	-0.244	-5.9653	1.563       1.506      1.470      6.823      -11.859      -8.350      -6.0596	1550.792611554712721  -371249.11258922051638
86.875	0.468	86.769	-6.160	6.360	1.985	-5.9739	1.569       1.494      1.461      5.340      -12.272      -8.787      -6.0750	1550.60761538450015  -371249.60854684765218
86.868	0.474	86.772	-8.815	5.398	4.710	-5.9953	1.574       1.481      1.452      3.740      -12.424      -8.947      -6.0887	1549.5976489231281903  -371248.73076473892434
86.858	0.479	86.779	-10.678	4.397	7.749	-6.0265	1.577       1.469      1.443      2.051      -12.310      -8.797      -6.0953	1548.5004708799701802  -371248.48532438545953
86.846	0.483	86.788	-11.461	3.501	10.665	-6.0617	1.578       1.457      1.435      0.311      -11.927      -8.304      -6.0926	1548.2969380677106983  -371248.58678372588474
86.835	0.486	86.800	-11.088	2.657	12.900	-6.0918	1.577       1.445      1.427      -1.431      -11.272      -7.433      -6.0809	1548.8241155096366128  -371248.59540023381123
86.824	0.488	86.814	-9.866	1.768	14.397	-6.1133	1.575       1.434      1.420      -3.114      -10.355      -6.160      -6.0603	1549.6443986920089628  -371248.30119794368511
86.815	0.490	86.829	-7.906	0.861	15.024	-6.1245	1.571       1.424      1.414      -4.675      -9.190      -4.482      -6.0352	1551.0518720548084275  -371247.7535759434104
86.808	0.490	86.844	-5.073	-0.125	14.484	-6.1174	1.566       1.416      1.411      -6.046      -7.795      -2.425      -6.0082	1553.1437865715379303  -371248.14862140256446
86.805	0.489	86.858	-1.754	-1.200	12.989	-6.1053	1.559       1.409      1.410      -7.161      -6.193      -0.043      -5.9835	1555.3280966161482866  -371248.09929818758974
86.805	0.488	86.870	1.460	-2.242	10.799	-6.0955	1.551       1.404      1.411      -7.977      -4.418      2.579      -5.9650	1556.8499472814935416  -371248.09518715325976
86.808	0.485	86.879	4.239	-3.203	8.114	-6.0879	1.543       1.400      1.415      -8.473      -2.516      5.337      -5.9542	1557.2907944243127076  -371248.32734941359377
86.813	0.481	86.886	6.507	-4.360	5.125	-6.0810	1.534       1.399      1.421      -8.653      -0.560      8.115      -5.9388	1556.2393609597634168  -371248.71394043951295
86.821	0.476	86.889	8.103	-6.230	2.003	-6.0737	1.526       1.399      1.431      -8.536      1.357      10.805      -5.9127	1553.7747999522680402  -371247.39091028843541
86.830	0.469	86.890	8.881	-8.926	-1.020	-6.0707	1.517       1.401      1.443      -8.157      3.164      13.294      -5.8930	1550.9449407455178971  -371247.24175609351369
86.839	0.458	86.887	8.824	-12.130	-3.574	-6.0770	1.509       1.405      1.458      -7.575      4.813      15.445      -5.9035	1548.6869737879821969  -371246.8770028379513
86.847	0.445	86.883	7.874	-15.431	-5.193	-6.0882	1.502       1.411      1.474      -6.857      6.272      17.095      -5.9505	1547.7273299404666886  -371246.77553739293944
86.854	0.428	86.877	6.498	-18.339	-5.891	-6.0992	1.496       1.418      1.492      -6.073      7.514      18.103      -6.0198	1548.4090876548896176  -371246.60528198222164
86.860	0.408	86.871	5.356	-20.373	-5.901	-6.1074	1.490       1.426      1.510      -5.271      8.503      18.384      -6.0742	1550.4266021170683416  -371247.11433820257662
86.865	0.387	86.865	4.649	-21.498	-5.464	-6.1053	1.485       1.435      1.529      -4.476      9.190      17.929      -6.0904	1552.7821561851487786  -371247.90898209041916
86.870	0.365	86.860	4.411	-21.923	-4.898	-6.0936	1.481       1.444      1.546      -3.709      9.546      16.791      -6.0836	1554.3036951226260953  -371247.17180735379225
86.874	0.343	86.855	4.378	-21.915	-4.261	-6.0753	1.478       1.454      1.562      -2.995      9.580      15.051      -6.0631	1554.7960023983539486  -371246.67748640745413
86.878	0.321	86.852	4.188	-21.604	-3.586	-6.0528	1.475       1.463      1.576      -2.354      9.306      12.799      -6.0374	1554.613568672998781  -371246.01427583798068
86.882	0.300	86.848	3.347	-20.516	-2.889	-6.0146	1.473       1.473      1.588      -1.795      8.749      10.133      -6.0081	1554.2264927050644019  -371246.06127442826983
86.885	0.280	86.846	1.691	-18.283	-1.920	-5.9667	1.471       1.481      1.596      -1.323      7.943      7.162      -5.9790	1553.5324570645170752  -371246.20418715488631
86.886	0.263	86.844	-0.348	-15.109	-0.515	-5.9244	1.470       1.488      1.602      -0.945      6.925      4.001      -5.9558	1552.2641824332397391  -371245.88942153059179
86.884	0.250	86.845	-2.435	-11.362	1.126	-5.8960	1.470       1.495      1.604      -0.669      5.731      0.765      -5.9426	1550.7603057020880897  -371245.36754058662336
86.881	0.240	86.847	-4.450	-7.355	2.796	-5.8821	1.469       1.500      1.604      -0.499      4.390      -2.439      -5.9410	1549.6785196548682961  -371244.97598631063011
86.875	0.235	86.850	-6.388	-3.366	4.311	-5.8809	1.469       1.504      1.600      -0.435      2.929      -5.515      -5.9506	1549.3914062620708592  -371245.61848908703541
86.868	0.234	86.855	-8.223	0.300	5.472	-5.8906	1.468       1.506      1.593      -0.468      1.375      -8.385      -5.9694	1549.5995053768333491  -371245.47643476998201
86.859	0.236	86.861	-9.840	3.220	6.041	-5.9070	1.468       1.506      1.583      -0.591      -0.237      -10.983      -5.9937	1550.1204904764804269  -371245.47093780100113
86.848	0.240	86.867	-10.951	5.304	5.921	-5.9209	1.467       1.505      1.571      -0.790      -1.863      -13.255      -6.0190	1550.6676918159193974  -371245.12542664748617
86.837	0.246	86.873	-11.281	6.798	5.229	-5.9262	1.466       1.503      1.556      -1.043      -3.448      -15.160      -6.0417	1550.9807506807012487  -371245.53792733338196
86.826	0.254	86.878	-11.136	8.100	4.133	-5.9303	1.465       1.498      1.540      -1.326      -4.932      -16.683      -6.0499	1551.146493165919992  -371244.86693907115841
86.815	0.263	86.881	-10.912	9.464	2.781	-5.9394	1.463       1.493      1.523      -1.613      -6.255      -17.818      -6.0512	1551.5982162795594377  -371244.56665727507789
86.804	0.273	86.883	-10.480	10.777	1.437	-5.9539	1.462       1.486      1.505      -1.880      -7.364      -18.536      -6.0576	1552.6312326643226243  -371245.33556660456816
86.794	0.284	86.884	-9.722	11.939	0.333	-5.9723	1.460       1.478      1.486      -2.097      -8.215      -18.783      -6.0723	1553.8803809257317425  -371245.12952904438134
86.785	0.297	86.884	-8.709	12.866	-0.500	-5.9928	1.457       1.469      1.467      -2.237      -8.770      -18.500      -6.0908	1554.9993338621050043  -371245.81743814150104
86.776	0.310	86.883	-7.532	13.478	-1.080	-6.0130	1.455       1.460      1.449      -2.272      -9.005      -17.651      -6.1036	1555.802875800404081  -371245.1220342204906
86.769	0.324	86.882	-6.198	13.604	-1.436	-6.0299	1.453       1.451      1.432      -2.181      -8.907      -16.234      -6.1001	1556.6267701514329929  -371245.01661783392774
86.764	0.337	86.880	-4.405	12.823	-1.678	-6.0313	1.451       1.443      1.416      -1.940      -8.479      -14.290      -6.0717	1557.7146553303773544  -371246.12385488627478
86.761	0.349	86.879	-2.096	11.092	-2.023	-6.0226	1.449       1.434      1.403      -1.522      -7.736      -11.876      -6.0322	1558.2576414969921643  -371246.61500658054138
86.760	0.359	86.876	0.339	8.825	-2.612	-6.0141	1.448       1.427      1.393      -0.912      -6.709      -9.056      -5.9905	1557.7370764783638606  -371246.15997883945238
86.761	0.367	86.873	2.746	6.292	-3.350	-6.0116	1.447       1.421      1.385      -0.115      -5.451      -5.910      -5.9547	1556.2797602031716906  -371246.73258208332118
86.765	0.372	86.870	5.130	3.665	-4.081	-6.0190	1.448       1.416      1.381      0.840      -4.022      -2.534      -5.9303	1554.1095475384856854  -371246.03548849525396
86.772	0.374	86.865	7.435	1.069	-4.758	-6.0374	1.449       1.413      1.380      1.909      -2.492      0.968      -5.9211	1551.9165239528635993  -371245.72303668688983
86.780	0.374	86.860	9.556	-1.357	-5.367	-6.0657	1.451       1.411      1.383      3.037      -0.931      4.475      -5.9294	1550.3151184189364358  -371245.86449031939264
86.791	0.371	86.854	11.310	-3.398	-5.890	-6.0990	1.455       1.411      1.389      4.168      0.592      7.863      -5.9544	1549.1974622685147551  -371246.50371949642431
86.803	0.367	86.848	12.353	-4.679	-6.298	-6.1264	1.460       1.412      1.398      5.258      2.016      11.010      -5.9901	1547.9232808533986372  -371246.34264468378387
86.815	0.362	86.842	11.887	-4.403	-6.542	-6.1160	1.465       1.415      1.411      6.263      3.298      13.807      -6.0227	1546.4812141396562311  -371245.77849085041089
86.827	0.358	86.835	9.908	-2.613	-6.522	-6.0742	1.472       1.419      1.426      7.135      4.420      16.164      -6.0470	1545.5905663691387417  -371245.67210262722801
86.835	0.357	86.829	6.876	-0.136	-5.828	-6.0233	1.480       1.424      1.443      7.819      5.375      18.010      -6.0654	1545.588503436606743  -371246.29109793214593
86.840	0.358	86.824	2.945	2.685	-4.273	-5.9837	1.488       1.430      1.462      8.260      6.151      19.285      -6.0798	1546.2420886605950727  -371246.08755102328723
86.841	0.362	86.820	-1.419	5.669	-2.164	-5.9723	1.496       1.436      1.482      8.409      6.730      19.939      -6.0897	1547.3153220428719123  -371245.60461144399596
86.837	0.369	86.819	-5.829	8.652	0.205	-5.9985	1.505       1.443      1.502      8.224      7.097      19.934      -6.0941	1548.9933101324038489  -371246.05754420318408
86.829	0.380	86.821	-9.798	11.336	2.556	-6.0589	1.513       1.451      1.522      7.678      7.246      19.254      -6.0892	1550.8651918418781861  -371246.72082570631756
86.818	0.392	86.824	-12.466	13.095	4.553	-6.1240	1.520       1.458      1.540      6.761      7.168      17.922      -6.0594	1552.0932213286009755  -371246.74505859462079
86.805	0.406	86.830	-13.366	13.532	5.598	-6.1448	1.526       1.465      1.558      5.503      6.861      15.994      -6.0005	1552.6316286390631376  -371246.56323310290463
86.791	0.419	86.836	-13.261	12.892	5.498	-6.1342	1.531       1.471      1.572      3.991      6.342      13.551      -5.9140	1552.9042496338954606  -371246.1133004645817
86.778	0.432	86.841	-12.834	11.279	4.718	-6.1097	1.534       1.478      1.585      2.304      5.656      10.689      -5.8338	1553.2749493038850233  -371246.39059393951902
86.765	0.442	86.845	-11.956	8.497	3.688	-6.0722	1.536       1.483      1.594      0.465      4.885      7.521      -5.7863	1553.9337302117548916  -371246.51887831953354
86.754	0.449	86.848	-10.524	4.827	2.639	-6.0343	1.535       1.487      1.600      -1.545      4.103      4.167      -5.7830	1554.7024968513958356  -371246.70215858879965
86.744	0.451	86.850	-8.572	0.966	1.715	-6.0057	1.533       1.491      1.602      -3.751      3.350      0.753      -5.8121	1555.3187461822899422  -371246.73115609068191
86.737	0.450	86.852	-6.150	-2.457	1.093	-5.9906	1.528       1.494      1.601      -6.144      2.630      -2.598      -5.8593	1555.6102484034147437  -371246.68713555054273
