# time	pe	ke	etotal	vol	press	temp
0	-42.853936762284519091	3.2250406177500008376	-39.628896144534515145	18247.743423588701262	188.77527919881859475	50.000000000000007105
0.10000000000000000555	-40.866485409878336554	1.5323755746247080811	-39.334109835253627807	18247.743423588701262	989.88981994448090518	23.757461629952953075
0.2000000000000000111	-40.206340817374112362	1.2602426766772309996	-38.946098140696882695	18247.743423588701262	1249.1497696075366548	19.538400070701417377
0.2999999999999999889	-40.507572012528910932	2.2345949004114684655	-38.272977112117445131	18247.743423588701262	1156.7289003046182643	34.644445842211879949
0.4000000000000000222	-40.056670275520559699	2.5449748814307793232	-37.511695394089777267	18247.743423588701262	1405.1160569301864598	39.45647796532746554
0.5	-40.094197035587086475	3.3398326808873539662	-36.754364354699731621	18247.743423588701262	1420.5465794208078023	51.779699494411950411
0.5999999999999999778	-39.207098354469124502	2.9310754434157533233	-36.276022911053374287	18247.743423588701262	1795.5086311166728592	45.442457798572839067
0.70000000000000006661	-39.242091974402939059	3.5282864982299866341	-35.713805476172950648	18247.743423588701262	1812.4353923616083648	54.701427306232666581
0.80000000000000004441	-39.195510109495174333	3.4658947616733999375	-35.729615347821777505	18247.743423588701262	1826.41285040805883	53.734125743995051039
0.9000000000000000222	-39.476685461523267406	3.2836270582876094792	-36.193058403235660592	18247.743423588701262	1696.0179377597914936	50.908305467769316977
1	-39.691425701226599188	3.0993400030831761427	-36.592085698143421268	18247.743423588701262	1579.4610886744765139	48.051177805715184377
1.1000000000000000888	-39.764083341083761525	3.0398027324614087519	-36.724280608622350996	18247.743423588701262	1548.1119077101272978	47.128130971915858538
1.1999999999999999556	-39.824572550723580378	3.270722891555114753	-36.553849659168463404	18247.743423588701262	1538.5126736956567584	50.708243386977642331
1.3000000000000000444	-39.741887277611894547	3.3188803790376604219	-36.423006898574236345	18247.743423588701262	1579.2101217954023014	51.45486169648816599
1.4000000000000001332	-39.656478476186876492	3.2035315194713458453	-36.45294695671552887	18247.743423588701262	1611.3731694021325893	49.666529808023618386
1.5	-39.542739881152570547	3.1120197156594189281	-36.430720165493148954	18247.743423588701262	1655.2775552999694355	48.247760020935302805
1.6000000000000000888	-39.437541303072208621	3.2139937403583234143	-36.223547562713882542	18247.743423588701262	1699.0975979535080569	49.828732740126170597
1.6999999999999999556	-39.343926709066238345	3.3213870272497780789	-36.022539681816461155	18247.743423588701262	1754.5187191196910135	51.493723970009952495
1.8000000000000000444	-39.430470732812779033	3.4054862882473373453	-36.024984444565440356	18247.743423588701262	1728.264219746858771	52.797572060088157286
1.9000000000000001332	-39.785031728791892647	3.4096305273595524099	-36.375401201432339349	18247.743423588701262	1566.6823585873075899	52.8618230200513608
