LJ_3n			
N	4000	R	1	30
159	2.145786447	150969290.7	826051578.7
160	2.15303826	144978919.2	790661086.3
161	2.160290073	139245192.9	756898065.1
162	2.167541885	133756309.7	724682591.7
163	2.174793698	128501047.1	693938916
164	2.182045511	123468731.8	664595229.8
165	2.189297324	118649211.5	636583449.8
166	2.196549137	114032827.4	609839013.1
167	2.20380095	109610389	584300684
168	2.211052763	105373149.7	559910372.9
169	2.218304576	101312784.4	536612964.9
170	2.225556389	97421367.57	514356158.4
171	2.232808202	93691352.92	493090313
172	2.240060015	90115554.2	472768306.2
173	2.247311828	86687126.88	453345398.2
174	2.254563641	83399550.84	434779104
175	2.261815454	80246614.11	417029073.4
176	2.269067267	77222397.27	400056977
177	2.27631908	74321258.9	383826399.4
178	2.283570893	71537821.65	368302737.8
179	2.290822706	68866959.08	353453106.2
180	2.298074519	66303783.27	339246245.6
181	2.305326332	63843632.95	325652438.5
182	2.312578145	61482062.38	312643428.3
183	2.319829957	59214830.72	300192343.5
184	2.32708177	57037891.99	288273625.5
185	2.334333583	54947385.58	276862960.8
186	2.341585396	52939627.17	265937217
187	2.348837209	51011100.22	255474381.2
188	2.356089022	49158447.79	245453503.7
189	2.363340835	47378464.89	235854642.8
190	2.370592648	45668091.14	226658813.8
191	2.377844461	44024403.82	217847940
192	2.385096274	42444611.31	209404807.3
193	2.392348087	40926046.81	201313020
194	2.3995999	39466162.45	193556959.8
195	2.406851713	38062523.58	186121746.8
196	2.414103526	36712803.48	178993202.7
197	2.421355339	35414778.26	172157815.2
198	2.428607152	34166321.98	165602705.4
199	2.435858965	32965402.14	159315596
200	2.443110778	31810075.24	153284781.9
201	2.450362591	30698482.67	147499101.6
202	2.457614404	29628846.77	141947910.4
203	2.464866217	28599467.08	136621055.4
204	2.47211803	27608716.74	131508851.4
205	2.479369842	26655039.15	126602057.6
206	2.486621655	25736944.7	121891856.5
207	2.493873468	24853007.76	117369833.2
208	2.501125281	24001863.68	113027955.9
209	2.508377094	23182206.09	108858557.3
210	2.515628907	22392784.19	104854317.3
211	2.52288072	21632400.3	101008246.2
212	2.530132533	20899907.39	97313669.02
213	2.537384346	20194206.86	93764210.35
214	2.544636159	19514246.35	90353780.16
215	2.551887972	18859017.64	87076560.26
216	2.559139785	18227554.71	83926991.47
217	2.566391598	17618931.86	80899761.39
218	2.573643411	17032261.93	77989792.77
219	2.580895224	16466694.54	75192232.51
220	2.588147037	15921414.53	72502441.15
221	2.59539885	15395640.39	69915982.93
222	2.602650663	14888622.76	67428616.3
223	2.609902476	14399643.05	65036284.9
224	2.617154289	13928012.07	62735109.04
225	2.624406102	13473068.8	60521377.46
226	2.631657914	13034179.09	58391539.67
227	2.638909727	12610734.56	56342198.52
228	2.64616154	12202151.48	54370103.2
229	2.653413353	11807869.66	52472142.55
230	2.660665166	11427351.5	50645338.72
231	2.667916979	11060080.97	48886841.1
232	2.675168792	10705562.75	47193920.56
233	2.682420605	10363321.26	45563963.98
234	2.689672418	10032899.92	43994469.01
235	2.696924231	9713860.257	42483039.09
236	2.704176044	9405781.204	41027378.72
237	2.711427857	9108258.327	39625288.96
238	2.71867967	8820903.144	38274663.09
239	2.725931483	8543342.446	36973482.54
240	2.733183296	8275217.666	35719812.96
241	2.740435109	8016184.264	34511800.52
242	2.747686922	7765911.142	33347668.33
243	2.754938735	7524080.089	32225713.09
244	2.762190548	7290385.245	31144301.83
245	2.769442361	7064532.594	30101868.84
246	2.776694174	6846239.471	29096912.76
247	2.783945986	6635234.103	28127993.73
248	2.791197799	6431255.153	27193730.75
249	2.798449612	6234051.304	26292799.15
250	2.805701425	6043380.843	25423928.1
251	2.812953238	5859011.272	24585898.33
252	2.820205051	5680718.936	23777539.91
253	2.827456864	5508288.664	22997730.14
254	2.834708677	5341513.427	22245391.48
255	2.84196049	5180194.009	21519489.71
256	2.849212303	5024138.694	20819032.01
257	2.856464116	4873162.968	20143065.22
258	2.863715929	4727089.227	19490674.19
259	2.870967742	4585746.504	18860980.16
260	2.878219555	4448970.203	18253139.2
261	2.885471368	4316601.852	17666340.78
262	2.892723181	4188488.853	17099806.36
263	2.899974994	4064484.256	16552788.05
264	2.907226807	3944446.533	16024567.31
265	2.91447862	3828239.368	15514453.78
266	2.921730433	3715731.451	15021784.05
267	2.928982246	3606796.283	14545920.59
268	2.936234059	3501311.988	14086250.66
269	2.943485871	3399161.133	13642185.28
270	2.950737684	3300230.557	13213158.28
271	2.957989497	3204411.205	12798625.34
272	2.96524131	3111597.968	12398063.1
273	2.972493123	3021689.533	12010968.31
274	2.979744936	2934588.237	11636857.03
275	2.986996749	2850199.927	11275263.79
276	2.994248562	2768433.823	10925740.91
277	3.001500375	2689202.393	10587857.72
278	3.008752188	2612421.23	10261199.92
279	3.016004001	2538008.927	9945368.9
280	3.023255814	2465886.972	9639981.098
281	3.030507627	2395979.632	9344667.425
282	3.03775944	2328213.852	9059072.67
283	3.045011253	2262519.152	8782854.95
284	3.052263066	2198827.53	8515685.18
285	3.059514879	2137073.374	8257246.563
286	3.066766692	2077193.367	8007234.108
287	3.074018505	2019126.403	7765354.16
288	3.081270318	1962813.507	7531323.957
289	3.088522131	1908197.754	7304871.196
290	3.095773943	1855224.194	7085733.629
291	3.103025756	1803839.78	6873658.665
292	3.110277569	1753993.293	6668402.995
293	3.117529382	1705635.281	6469732.231
294	3.124781195	1658717.993	6277420.559
295	3.132033008	1613195.314	6091250.404
296	3.139284821	1569022.705	5911012.113
297	3.146536634	1526157.151	5736503.653
298	3.153788447	1484557.099	5567530.311
299	3.16104026	1444182.411	5403904.415
300	3.168292073	1404994.307	5245445.069
301	3.175543886	1366955.32	5091977.884
302	3.182795699	1330029.249	4943334.74
303	3.190047512	1294181.11	4799353.541
304	3.197299325	1259377.096	4659877.986
305	3.204551138	1225584.533	4524757.353
306	3.211802951	1192771.839	4393846.286
307	3.219054764	1160908.487	4267004.592
308	3.226306577	1129964.968	4144097.045
309	3.23355839	1099912.751	4024993.205
310	3.240810203	1070724.254	3909567.232
311	3.248062016	1042372.803	3797697.718
312	3.255313828	1014832.61	3689267.521
313	3.262565641	988078.7318	3584163.604
314	3.269817454	962087.0477	3482276.885
315	3.277069267	936834.2271	3383502.089
316	3.28432108	912297.7028	3287737.608
317	3.291572893	888455.6447	3194885.363
318	3.298824706	865286.9336	3104850.679
319	3.306076519	842771.1372	3017542.155
320	3.313328332	820888.4859	2932871.545
321	3.320580145	799619.8501	2850753.646
322	3.327831958	778946.7179	2771106.18
323	3.335083771	758851.1742	2693849.697
324	3.342335584	739315.88	2618907.461
325	3.349587397	720324.053	2546205.361
326	3.35683921	701859.448	2475671.81
327	3.364091023	683906.3391	2407237.658
328	3.371342836	666449.5018	2340836.1
329	3.378594649	649474.1963	2276402.594
330	3.385846462	632966.1505	2213874.78
331	3.393098275	616911.5447	2153192.401
332	3.400350088	601296.9961	2094297.228
333	3.4076019	586109.5444	2037132.987
334	3.414853713	571336.637	1981645.29
335	3.422105526	556966.116	1927781.57
336	3.429357339	542986.2046	1875491.011
337	3.436609152	529385.4946	1824724.492
338	3.443860965	516152.9339	1775434.523
339	3.451112778	503277.8149	1727575.191
340	3.458364591	490749.7627	1681102.102
341	3.465616404	478558.7247	1635972.326
342	3.472868217	466694.9594	1592144.352
343	3.48012003	455149.0264	1549578.031
344	3.487371843	443911.7763	1508234.534
345	3.494623656	432974.3416	1468076.303
346	3.501875469	422328.1269	1429067.009
347	3.509127282	411964.8002	1391171.507
348	3.516379095	401876.2847	1354355.798
349	3.523630908	392054.7497	1318586.985
350	3.530882721	382492.6036	1283833.241
351	3.538134534	373182.485	1250063.767
352	3.545386347	364117.2564	1217248.759
353	3.55263816	355289.9961	1185359.374
354	3.559889972	346693.9916	1154367.696
355	3.567141785	338322.733	1124246.707
356	3.574393598	330169.9062	1094970.253
357	3.581645411	322229.3867	1066513.017
358	3.588897224	314495.2338	1038850.488
359	3.596149037	306961.6844	1011958.94
360	3.60340085	299623.1474	985815.3957
361	3.610652663	292474.1986	960397.6106
362	3.617904476	285509.5748	935684.0429
363	3.625156289	278724.1691	911653.8316
364	3.632408102	272113.026	888286.7737
365	3.639659915	265671.3365	865563.3017
366	3.646911728	259394.4333	843464.4631
367	3.654163541	253277.7868	821971.8993
368	3.661415354	247317.0003	801067.826
369	3.668667167	241507.8063	780735.0145
370	3.67591898	235846.062	760956.773
371	3.683170793	230327.7458	741716.9286
372	3.690422606	224948.9534	722999.8108
373	3.697674419	219705.894	704790.2345
374	3.704926232	214594.8871	687073.4842
375	3.712178045	209612.3587	669835.2987
376	3.719429857	204754.8384	653061.856
377	3.72668167	200018.9559	636739.759
378	3.733933483	195401.4383	620856.0221
379	3.741185296	190899.1066	605398.0569
380	3.748437109	186508.8731	590353.6602
381	3.755688922	182227.7388	575711.0011
382	3.762940735	178052.7903	561458.6089
383	3.770192548	173981.1975	547585.3616
384	3.777444361	170010.2108	534080.4747
385	3.784696174	166137.1591	520933.4901
386	3.791947987	162359.4469	508134.266
387	3.7991998	158674.5523	495672.9664
388	3.806451613	155080.0246	483540.0515
389	3.813703426	151573.4826	471726.2681
390	3.820955239	148152.612	460222.6409
391	3.828207052	144815.1634	449020.463
392	3.835458865	141558.951	438111.2878
393	3.842710678	138381.8499	427486.9207
394	3.849962491	135281.7947	417139.4111
395	3.857214304	132256.7777	407061.0447
396	3.864466117	129304.8472	397244.336
397	3.871717929	126424.1056	387682.0211
398	3.878969742	123612.7081	378367.0508
399	3.886221555	120868.861	369292.584
400	3.893473368	118190.8202	360451.9807
401	3.900725181	115576.8899	351838.7965
402	3.907976994	113025.4208	343446.7757
403	3.915228807	110534.809	335269.846
404	3.92248062	108103.4948	327302.1126
405	3.929732433	105729.9611	319537.8525
406	3.936984246	103412.7323	311971.5096
407	3.944236059	101150.3733	304597.6892
408	3.951487872	98941.48783	297411.1532
409	3.958739685	96784.71778	290406.8152
410	3.965991498	94678.74187	283579.7359
411	3.973243311	92622.27467	276925.1186
412	3.980495124	90614.06551	270438.3047
413	3.987746937	88652.89751	264114.7695
414	3.99499875	86737.5866	257950.1185
415	4.002250563	84866.98059	251940.0828
416	4.009502376	83039.95823	246080.5157
417	4.016754189	81255.42836	240367.3891
418	4.024006002	79512.32902	234796.7894
419	4.031257814	77809.62662	229364.9146
420	4.038509627	76146.31516	224068.0705
421	4.04576144	74521.41542	218902.6677
422	4.053013253	72933.97422	213865.2185
423	4.060265066	71383.06366	208952.3336
424	4.067516879	69867.78042	204160.7193
425	4.074768692	68387.24507	199487.1746
426	4.082020505	66940.6014	194928.5886
427	4.089272318	65527.01573	190481.9374
428	4.096524131	64145.67635	186144.2821
429	4.103775944	62795.79283	181912.7658
430	4.111027757	61476.59548	177784.6112
431	4.11827957	60187.33474	173757.1185
432	4.125531383	58927.28061	169827.6632
433	4.132783196	57695.72217	165993.6932
434	4.140035009	56491.96695	162252.7275
435	4.147286822	55315.34052	158602.3536
436	4.154538635	54165.18592	155040.2255
437	4.161790448	53040.8632	151564.0622
438	4.169042261	51941.74897	148171.6452
439	4.176294074	50867.23592	144860.817
440	4.183545886	49816.73237	141629.4794
441	4.190797699	48789.66188	138475.5916
442	4.198049512	47785.46279	135397.1685
443	4.205301325	46803.58785	132392.2793
444	4.212553138	45843.5038	129459.0457
445	4.219804951	44904.69102	126595.6404
446	4.227056764	43986.64311	123800.286
447	4.234308577	43088.86659	121071.2531
448	4.24156039	42210.88051	118406.8589
449	4.248812203	41352.21612	115805.4665
450	4.256064016	40512.41654	113265.4827
451	4.263315829	39691.03644	110785.3575
452	4.270567642	38887.64175	108363.5824
453	4.277819455	38101.80932	105998.6894
454	4.285071268	37333.12665	103689.2498
455	4.292323081	36581.19161	101433.8733
456	4.299574894	35845.61213	99231.20644
457	4.306826707	35126.00598	97079.93198
458	4.31407852	34422.00047	94978.76773
459	4.321330333	33733.23222	92926.46553
460	4.328582146	33059.34687	90921.81033
461	4.335833958	32399.99891	88963.61925
462	4.343085771	31754.85138	87050.74068
463	4.350337584	31123.57569	85182.05339
464	4.357589397	30505.85137	83356.46572
465	4.36484121	29901.36588	81572.91469
466	4.372093023	29309.81436	79830.36524
467	4.379344836	28730.89948	78127.80947
468	4.386596649	28164.33122	76464.26583
469	4.393848462	27609.82667	74838.77845
470	4.401100275	27067.10984	73250.41635
471	4.408352088	26535.91152	71698.27286
472	4.415603901	26015.96906	70181.46484
473	4.422855714	25507.0262	68699.1321
474	4.430107527	25008.83295	67250.43673
475	4.43735934	24521.14536	65834.56253
476	4.444611153	24043.72543	64450.71436
477	4.451862966	23576.3409	63098.11761
478	4.459114779	23118.76516	61776.0176
479	4.466366592	22670.77703	60483.67907
480	4.473618405	22232.1607	59220.38564
481	4.480870218	21802.70554	57985.43927
482	4.488122031	21382.20598	56778.15979
483	4.495373843	20970.46139	55597.88442
484	4.502625656	20567.27593	54443.96728
485	4.509877469	20172.45846	53315.77892
486	4.517129282	19785.82241	52212.70591
487	4.524381095	19407.18563	51134.15041
488	4.531632908	19036.37034	50079.52969
489	4.538884721	18673.20295	49048.27581
490	4.546136534	18317.51403	48039.83516
491	4.553388347	17969.13813	47053.66808
492	4.56064016	17627.91373	46089.24854
493	4.567891973	17293.68312	45146.06371
494	4.575143786	16966.29231	44223.61364
495	4.582395599	16645.59094	43321.41093
496	4.589647412	16331.43217	42438.98034
497	4.596899225	16023.67262	41575.85856
498	4.604151038	15722.17227	40731.5938
499	4.611402851	15426.79437	39905.74554
500	4.618654664	15137.40537	39097.88421
501	4.625906477	14853.87483	38307.59093
502	4.63315829	14576.07535	37534.45717
503	4.640410103	14303.88248	36778.08456
504	4.647661915	14037.17469	36038.08454
505	4.654913728	13775.83324	35314.07816
506	4.662165541	13519.74215	34605.69581
507	4.669417354	13268.78812	33912.57696
508	4.676669167	13022.86046	33234.36995
509	4.68392098	12781.85102	32570.73174
510	4.691172793	12545.65417	31921.32771
511	4.698424606	12314.16667	31285.8314
512	4.705676419	12087.28767	30663.92433
513	4.712928232	11864.91863	30055.2958
514	4.720180045	11646.96325	29459.64266
515	4.727431858	11433.32743	28876.66912
516	4.734683671	11223.91922	28306.0866
517	4.741935484	11018.64878	27747.61347
518	4.749187297	10817.42828	27200.97496
519	4.75643911	10620.17189	26665.90291
520	4.763690923	10426.79575	26142.13563
521	4.770942736	10237.21788	25629.41776
522	4.778194549	10051.35813	25127.50006
523	4.785446362	9869.138202	24636.13927
524	4.792698175	9690.481528	24155.09798
525	4.799949987	9515.313275	23684.14446
526	4.8072018	9343.56029	23223.05253
527	4.814453613	9175.151057	22771.60138
528	4.821705426	9010.015663	22329.5755
529	4.828957239	8848.085758	21896.76448
530	4.836209052	8689.294518	21472.96294
531	4.843460865	8533.576607	21057.97035
532	4.850712678	8380.868145	20651.59094
533	4.857964491	8231.10667	20253.63358
534	4.865216304	8084.231107	19863.91165
535	4.872468117	7940.181736	19482.24293
536	4.87971993	7798.900154	19108.44949
537	4.886971743	7660.329253	18742.3576
538	4.894223556	7524.413181	18383.7976
539	4.901475369	7391.097319	18032.60382
540	4.908727182	7260.328249	17688.61444
541	4.915978995	7132.053726	17351.67147
542	4.923230808	7006.22265	17021.62058
543	4.930482621	6882.785042	16698.31104
544	4.937734434	6761.692013	16381.59564
545	4.944986247	6642.895746	16071.33058
546	4.95223806	6526.349463	15767.37541
547	4.959489872	6412.007405	15469.59295
548	4.966741685	6299.824811	15177.84915
549	4.973993498	6189.757888	14892.01311
550	4.981245311	6081.763794	14611.95692
551	4.988497124	5975.800616	14337.55563
552	4.995748937	5871.827344	14068.68716
553	5.00300075	5769.803856	13805.23225
554	5.010252563	5669.690894	13547.07436
555	5.017504376	5571.450045	13294.09963
556	5.024756189	5475.043721	13046.19681
557	5.032008002	5380.435142	12803.25718
558	5.039259815	5287.588316	12565.17451
559	5.046511628	5196.46802	12331.84499
560	5.053763441	5107.039787	12103.16717
561	5.061015254	5019.269883	11879.04191
562	5.068267067	4933.125293	11659.37232
563	5.07551888	4848.573705	11444.0637
564	5.082770693	4765.583496	11233.02349
565	5.090022506	4684.123711	11026.16123
566	5.097274319	4604.164052	10823.3885
567	5.104526132	4525.674863	10624.61887
568	5.111777944	4448.627114	10429.76786
569	5.119029757	4372.992389	10238.75288
570	5.12628157	4298.742868	10051.4932
571	5.133533383	4225.851319	9867.909887
572	5.140785196	4154.291083	9687.925795
573	5.148037009	4084.036057	9511.465487
574	5.155288822	4015.060688	9338.455213
575	5.162540635	3947.339958	9168.822865
576	5.169792448	3880.849369	9002.497941
577	5.177044261	3815.564938	8839.411506
578	5.184296074	3751.463179	8679.496155
579	5.191547887	3688.521097	8522.685976
580	5.1987997	3626.716172	8368.916514
581	5.206051513	3566.026355	8218.124742
582	5.213303326	3506.430051	8070.249022
583	5.220555139	3447.906115	7925.229074
584	5.227806952	3390.433836	7783.005945
585	5.235058765	3333.992933	7643.521979
586	5.242310578	3278.563541	7506.720784
587	5.249562391	3224.126206	7372.547205
588	5.256814204	3170.661873	7240.947292
589	5.264066017	3118.151878	7111.868279
590	5.271317829	3066.577939	6985.258547
591	5.278569642	3015.922151	6861.067605
592	5.285821455	2966.166972	6739.246061
593	5.293073268	2917.29522	6619.745595
594	5.300325081	2869.290063	6502.518939
595	5.307576894	2822.135012	6387.519847
596	5.314828707	2775.813913	6274.703077
597	5.32208052	2730.31094	6164.024363
598	5.329332333	2685.610588	6055.440397
599	5.336584146	2641.697667	5948.908803
600	5.343835959	2598.557293	5844.388118
601	5.351087772	2556.174883	5741.837774
602	5.358339585	2514.53615	5641.218069
603	5.365591398	2473.627092	5542.490157
604	5.372843211	2433.43399	5445.616023
605	5.380095024	2393.943401	5350.558463
606	5.387346837	2355.142152	5257.281072
607	5.39459865	2317.017333	5165.748218
608	5.401850463	2279.556293	5075.92503
609	5.409102276	2242.746634	4987.77738
610	5.416354089	2206.576205	4901.271863
611	5.423605901	2171.033099	4816.375785
612	5.430857714	2136.105642	4733.057144
613	5.438109527	2101.782397	4651.284615
614	5.44536134	2068.052151	4571.027538
615	5.452613153	2034.903914	4492.255896
616	5.459864966	2002.326915	4414.940308
617	5.467116779	1970.310594	4339.052011
618	5.474368592	1938.8446	4264.562846
619	5.481620405	1907.918788	4191.445248
620	5.488872218	1877.523211	4119.672226
621	5.496124031	1847.648119	4049.217359
622	5.503375844	1818.283952	3980.054775
623	5.510627657	1789.421339	3912.159145
624	5.51787947	1761.051093	3845.505667
625	5.525131283	1733.164205	3780.070056
626	5.532383096	1705.751844	3715.828535
627	5.539634909	1678.80535	3652.757817
628	5.546886722	1652.316234	3590.835102
629	5.554138535	1626.276169	3530.03806
630	5.561390348	1600.676994	3470.344826
631	5.568642161	1575.510702	3411.733985
632	5.575893973	1550.769445	3354.184565
633	5.583145786	1526.445526	3297.676027
634	5.590397599	1502.531397	3242.188255
635	5.597649412	1479.019654	3187.701546
636	5.604901225	1455.903038	3134.196602
637	5.612153038	1433.174431	3081.654523
638	5.619404851	1410.826849	3030.056793
639	5.626656664	1388.853444	2979.385279
640	5.633908477	1367.247499	2929.622214
641	5.64116029	1346.002427	2880.750197
642	5.648412103	1325.111765	2832.752182
643	5.655663916	1304.569176	2785.611469
644	5.662915729	1284.368443	2739.311697
645	5.670167542	1264.503467	2693.83684
646	5.677419355	1244.968266	2649.171193
647	5.684671168	1225.756972	2605.299373
648	5.691922981	1206.863828	2562.206307
649	5.699174794	1188.283187	2519.877226
650	5.706426607	1170.009509	2478.29766
651	5.71367842	1152.037358	2437.45343
652	5.720930233	1134.361401	2397.330644
653	5.728182046	1116.976408	2357.915688
654	5.735433858	1099.877244	2319.195221
655	5.742685671	1083.058875	2281.156172
656	5.749937484	1066.516357	2243.785729
657	5.757189297	1050.244842	2207.071338
658	5.76444111	1034.239574	2171.000695
659	5.771692923	1018.495883	2135.561744
660	5.778944736	1003.009188	2100.742666
661	5.786196549	987.7749955	2066.53188
662	5.793448362	972.7888929	2032.918034
663	5.800700175	958.0465516	1999.890001
664	5.807951988	943.5437233	1967.436877
665	5.815203801	929.2762391	1935.547971
666	5.822455614	915.2400073	1904.212806
667	5.829707427	901.4310122	1873.421111
668	5.83695924	887.8453127	1843.162818
669	5.844211053	874.4790407	1813.428058
670	5.851462866	861.3283996	1784.207156
671	5.858714679	848.389663	1755.490626
672	5.865966492	835.6591734	1727.26917
673	5.873218305	823.1333404	1699.533673
674	5.880470118	810.8086401	1672.275197
675	5.88772193	798.6816132	1645.484979
676	5.894973743	786.7488639	1619.154429
677	5.902225556	775.0070589	1593.275123
678	5.909477369	763.4529257	1567.838801
679	5.916729182	752.083252	1542.837367
680	5.923980995	740.894884	1518.262879
681	5.931232808	729.8847255	1494.107551
682	5.938484621	719.049737	1470.363748
683	5.945736434	708.3869342	1447.023982
684	5.952988247	697.8933869	1424.080912
685	5.96024006	687.5662185	1401.527338
686	5.967491873	677.4026044	1379.356197
687	5.974743686	667.3997713	1357.560566
688	5.981995499	657.554996	1336.133653
689	5.989247312	647.8656046	1315.068797
690	5.996499125	638.3289717	1294.359465
691	6.003750938	628.942519	1273.999252
692	6.011002751	619.7037147	1253.981871
693	6.018254564	610.6100727	1234.301159
694	6.025506377	601.6591516	1214.95107
695	6.03275819	592.8485537	1195.925675
696	6.040010003	584.1759244	1177.219154
697	6.047261815	575.6389513	1158.825803
698	6.054513628	567.2353633	1140.740023
699	6.061765441	558.96293	1122.956324
